formula_pretty,e_above_hull,bandgap,is_magnetic,mat_id
SnTe3Mo,0.6844251,0.0,True,agm002531898
SnTe3N,0.64085835,0.0,False,agm002536821
SnTe3O,0.5706399,0.0,False,agm002562260
SnTe3Os,0.75058764,0.0,False,agm002606334
SnTe3P,0.39935178,0.0,False,agm002572410
SnTe3Pb,0.5157131,0.0,False,agm002606337
SnTe3Pd,0.4541383,0.0,False,agm002574659
SnTe3Pt,0.5405295,0.0,False,agm002606338
SnTe3Rh,0.5597813,0.0,False,agm002578975
SnTe3Ru,0.671736,0.0,False,agm002580564
SnTe3S,0.47858965,0.0,False,agm002586789
SnTe3Se,0.511961,0.0,False,agm002597169
SnTe3W,0.74429625,0.0,False,agm002606346
SnTeAs3,0.97378355,0.0,False,agm002400351
SnTeAu3,0.6206763,0.0,False,agm002606348
SnTeBr3,0.44814783,0.0,True,agm002425080
SnTeC3,2.7858527,0.0,True,agm002433938
SnTeCl3,0.4609986,0.0,True,agm002446381
SnTeF3,0.59486127,0.0,True,agm002469207
SnTeH3,0.68492097,0.0,False,agm002489385
SnTeI3,0.46907276,0.0,True,agm002606361
SnTeIr3,1.5942775,0.0,True,agm002606362
SnTeMo3,1.7795781,0.0,True,agm002530769
SnTeN3,1.2909883,0.0,False,agm002536046
SnTeO3,0.54363227,0.0,False,agm002565093
SnTeOs3,2.3233073,0.0,False,agm002606366
SnTeP3,1.1831015,0.0,False,agm002567187
SnTePb3,0.6031319,0.0,False,agm002606369
SnTePd3,0.60790235,0.0,False,agm002573836
SnTePt3,0.9023473,0.0,False,agm002606370
SnTeRh3,0.9977291,0.0,True,agm002578074
SnTeRu3,1.460845,0.0,False,agm002579583
SnTeS3,0.4568022,0.2158,False,agm002582542
SnTeSe3,0.48884702,0.0,False,agm002595396
SnTeW3,2.4672928,0.0,True,agm002606378
SnW3Au,2.5609472,0.0,False,agm002606388
SnW3Br,2.3395455,0.0,True,agm002426719
SnW3C,0.45535597,0.0,True,agm002433390
SnW3Cl,1.8503423,0.0,False,agm002450419
SnW3F,2.8381753,0.0,True,agm002470972
SnW3I,2.8261883,0.0,True,agm002606058
SnW3N,0.40633714,0.0,True,agm002541633
SnW3O,2.116292,0.0,True,agm002557677
SnW3S,1.128937,0.0,True,agm002586793
SnW3Se,1.7095387,0.0,True,agm002597173
SnWAu3,1.0895112,0.0,False,agm002606406
SnWBr3,1.5398538,0.0,True,agm002425083
SnWC3,1.7094532,0.0,False,agm002436427
SnWCl3,1.0645301,0.0,True,agm002446384
SnWF3,0.8351963,0.0,True,agm002471463
SnWI3,1.0851669,0.0,True,agm002606029
SnWN3,0.4809176,0.0,False,agm002538439
SnWO3,0.38063982,0.0,True,agm002558103
SnWS3,0.6119843,0.0,False,agm002582546
SnWSe3,0.69319814,0.0,False,agm002595399
Sr3AgAs,0.26803023,0.0,False,agm002402243
Sr3AgAu,0.25003988,0.0,False,agm002606423
Sr3AgB,0.5257949,0.0,True,agm002405322
Sr3AgBi,0.3673202,0.0,False,agm002606428
Sr3AgBr,0.37895685,0.0,False,agm002426720
Sr3AgC,0.38981503,0.0,False,agm002437216
Sr3AgCl,0.4208754,0.0,False,agm002450421
Sr3AgF,0.28666136,0.0,False,agm002467589
Sr3AgGe,0.3147009,0.0,False,agm002485627
Sr3AgH,0.15487875,0.0,False,agm002491642
Sr3AgHg,0.2781861,0.0,False,agm002606436
Sr3AgI,0.28766027,0.0,False,agm002606438
Sr3AgIr,0.20785609,0.0,False,agm002606441
Sr3AgMo,0.9289344,0.0,True,agm002606684
Sr3AgN,0.06893757,0.0,False,agm002537936
Sr3AgO,0.090425104,0.0,False,agm002561146
Sr3AgOs,0.5882389,0.0,False,agm002606444
Sr3AgP,0.20212454,0.0,False,agm002566821
Sr3AgPb,0.3424359,0.0,False,agm002606447
Sr3AgPd,0.2037193,0.0,False,agm002606801
Sr3AgPt,0.17202528,0.0,False,agm002606448
Sr3AgRh,0.1681815,0.0,False,agm002606870
Sr3AgRu,0.39793944,0.0,False,agm002606915
Sr3AgS,0.28341532,0.0,False,agm002586795
Sr3AgSb,0.4438694,0.0,False,agm002606452
Sr3AgSe,0.3698994,0.0,False,agm002597175
Sr3AgSn,0.3979675,0.0,False,agm002606455
Sr3AgTe,0.45004082,0.0,False,agm002606459
Sr3AgW,1.1534252,0.0,False,agm002606462
Sr3AlAg,0.3894165,0.0,False,agm002395372
Sr3AlAs,0.3000566,0.0,False,agm002394832
Sr3AlAu,0.34557682,0.0,False,agm002396328
Sr3AlB,0.58471113,0.0,True,agm002411149
Sr3AlBi,0.48571795,0.0,False,agm002398358
Sr3AlBr,0.4175186,0.0,False,agm002395874
Sr3AlC,0.44341913,0.0,True,agm002139836
Sr3AlCd,0.37249053,0.0,False,agm002399427
Sr3AlCl,0.30915093,0.0004,False,agm002396945
Sr3AlCo,0.58630836,0.0,False,agm002395942
Sr3AlCr,0.6904879,0.0,True,agm002391980
Sr3AlCu,0.32809973,0.0,False,agm002392010
Sr3AlF,0.18006945,0.0,False,agm002468163
Sr3AlFe,0.73091406,0.0,True,agm002399026
Sr3AlGa,0.44069093,0.0,True,agm002396036
Sr3AlGe,0.42301065,0.0,True,agm002394060
Sr3AlH,0.103614,0.0,False,agm002488131
Sr3AlHg,0.40113267,0.0,False,agm002394322
Sr3AlI,0.32270458,0.0,False,agm002395375
Sr3AlIn,0.45405194,0.0,True,agm002396331
Sr3AlIr,0.42851493,0.0,False,agm002397401
Sr3AlMo,1.0628015,0.0,False,agm002399428
Sr3AlN,0.2574193,0.0,False,agm002164198
Sr3AlNi,0.39693767,0.0,False,agm002395170
Sr3AlO,0.032296795,0.0,False,agm002363645
Sr3AlOs,0.73318696,0.0,False,agm002393350
Sr3AlP,0.22898163,0.0,False,agm002395207
Sr3AlPb,0.5146608,0.0,True,agm002394324
Sr3AlPd,0.30185246,0.0,False,agm002395376
Sr3AlPt,0.31301665,0.0,False,agm002396332
Sr3AlRe,1.0063412,0.0,False,agm002397403
Sr3AlRh,0.45962787,0.0,False,agm002398361
Sr3AlRu,0.663807,0.0,False,agm002399430
Sr3AlS,0.2259107,0.0,False,agm002394240
Sr3AlSb,0.48400792,0.0,False,agm002392330
Sr3AlSe,0.31799328,0.0,False,agm002397367
Sr3AlSi,0.41596317,0.0,True,agm002398345
Sr3AlSn,0.5669022,0.0,True,agm002393352
Sr3AlTc,0.86859107,0.0,True,agm002395378
Sr3AlTe,0.49340892,0.0,False,agm002396335
Sr3AlTl,0.41201213,0.0,False,agm002397406
Sr3AlV,0.8566008,0.0,True,agm002396492
Sr3AlW,1.2181823,0.0,False,agm002398363
Sr3AlZn,0.41147703,0.0,False,agm002396435
Sr3AsAu,0.3731719,0.0,False,agm002402245
Sr3AsBr,0.44409534,0.0,False,agm002400900
Sr3AsC,0.41648003,0.0,False,agm002428992
Sr3AsCl,0.52009344,0.0,False,agm002447107
Sr3AsF,0.5402329,0.0,True,agm002468189
Sr3AsH,0.3887806,0.0,True,agm002495035
Sr3AsI,0.3708356,0.0,False,agm002402259
Sr3AsIr,0.41455665,0.0675,False,agm002402262
Sr3AsN,0.030493217,0.419,False,agm002533695
Sr3AsO,0.20203166,0.0,False,agm002562855
Sr3AsOs,0.85075307,0.0,False,agm002402270
Sr3AsP,0.2921072,0.0,False,agm002569204
Sr3AsPb,0.16706884,0.0,False,agm002402273
Sr3AsPd,0.42734012,0.0,False,agm002402275
Sr3AsPt,0.4158399,0.0,False,agm002402276
Sr3AsRh,0.35628402,0.0,False,agm002402280
Sr3AsRu,0.6456465,0.0,False,agm002402282
Sr3AsS,0.45581403,0.0,False,agm002583272
Sr3AsSe,0.5231864,0.0,False,agm002402155
Sr3AsW,1.1660085,0.0,True,agm002402297
Sr3AuBr,0.33194613,0.0,False,agm002426722
Sr3AuC,0.456972,0.0,False,agm002428400
Sr3AuCl,0.4247044,0.0,False,agm002450422
Sr3AuF,0.3455383,0.0,False,agm002468730
Sr3AuI,0.24505451,0.0,False,agm002606588
Sr3AuN,0.08074968,0.0,False,agm002164902
Sr3AuO,0.11559749,0.0,False,agm002562262
Sr3AuS,0.38808432,0.0,False,agm002586797
Sr3AuSe,0.4946512,0.0,False,agm002597177
Sr3BAs,0.64578,0.0,False,agm002404585
Sr3BAu,0.6157727,0.0,True,agm002406599
Sr3BBr,0.5754746,0.0,False,agm002403384
Sr3BC,1.0571257,0.0,True,agm002407285
Sr3BCl,0.66061646,0.0,False,agm002407354
Sr3BF,0.8497067,0.0,False,agm002404817
Sr3BH,0.7583633,0.0,False,agm002489530
Sr3BI,0.4888833,0.0967,False,agm002405324
Sr3BIr,0.97824836,0.0,False,agm002407952
Sr3BMo,1.2563726,0.0,True,agm002410550
Sr3BN,0.7724798,0.0,True,agm002408913
Sr3BO,0.61059797,0.0,True,agm002412950
Sr3BOs,1.2442687,0.0,True,agm002413150
Sr3BP,0.721288,0.0,False,agm002409014
Sr3BPb,0.5496108,0.0,True,agm002200793
Sr3BPd,0.6700269,0.0,False,agm002405326
Sr3BPt,0.7863081,0.0,False,agm002406603
Sr3BRh,0.8483902,0.0,False,agm002409166
Sr3BRu,1.0760756,0.0,True,agm002410552
Sr3BS,0.8131272,0.0,False,agm002405232
Sr3BSb,0.5051178,0.0,False,agm002411807
Sr3BSe,0.6799077,0.0,False,agm002411765
Sr3BTe,0.51325756,0.0,False,agm002406605
Sr3BW,1.4473048,0.0,True,agm002409168
Sr3BeAg,0.47090846,0.0,False,agm002424323
Sr3BeAl,0.55734044,0.0,False,agm002416903
Sr3BeAs,0.55947274,0.0,False,agm002414226
Sr3BeAu,0.5783739,0.0,False,agm002414931
Sr3BeB,0.8272378,0.0,True,agm002415561
Sr3BeBi,0.47610825,0.0,False,agm002417629
Sr3BeBr,0.5173837,0.0,False,agm002421015
Sr3BeC,0.73181003,0.0,True,agm002419631
Sr3BeCd,0.425611,0.0,False,agm002418950
Sr3BeCl,0.61043984,0.0,False,agm002414356
Sr3BeCo,0.7702092,0.0,False,agm002415694
Sr3BeCr,0.782595,0.0,True,agm002417096
Sr3BeCu,0.5667743,0.0,False,agm002419753
Sr3BeF,0.49782994,0.0,False,agm002414452
Sr3BeFe,0.95716447,0.0,True,agm002421214
Sr3BeGa,0.556233,0.0,True,agm002422550
Sr3BeGe,0.65119666,0.0,False,agm002423926
Sr3BeH,0.395236,0.0,False,agm002496585
Sr3BeHg,0.46043542,0.0,False,agm002423006
Sr3BeI,0.4227882,0.0,False,agm002424325
Sr3BeIn,0.484304,0.0,True,agm002414934
Sr3BeIr,0.6351187,0.0,False,agm002416246
Sr3BeMo,1.1816968,0.0,True,agm002418952
Sr3BeN,0.522128,0.0,False,agm002414646
Sr3BeNb,1.0764223,0.0,True,agm002420281
Sr3BeNi,0.63117987,0.0,False,agm002418742
Sr3BeO,0.31429532,0.0,False,agm002417417
Sr3BeOs,0.9591834,0.0,False,agm002421639
Sr3BeP,0.48743978,0.0,False,agm002418804
Sr3BePb,0.517962,0.0,False,agm002423008
Sr3BePd,0.5300399,0.0,False,agm002424326
Sr3BePt,0.53992414,0.0,False,agm002414935
Sr3BeRe,1.3059033,0.0,True,agm002416248
Sr3BeRh,0.6021662,0.0,False,agm002417631
Sr3BeRu,0.8145553,0.0,False,agm002418953
Sr3BeS,0.5309158,0.0,False,agm002424257
Sr3BeSb,0.5349938,0.0,False,agm002420283
Sr3BeSe,0.6236574,0.0,False,agm002417583
Sr3BeSi,0.6439614,0.0,False,agm002421625
Sr3BeSn,0.56125593,0.0,False,agm002421641
Sr3BeTc,1.1077716,0.0,True,agm002424328
Sr3BeTe,0.53087705,0.0,False,agm002414938
Sr3BeTl,0.4596859,0.0,True,agm002416251
Sr3BeV,0.9091094,0.0,True,agm002420469
Sr3BeW,1.4367949,0.0,True,agm002417634
Sr3BeZn,0.484677,0.0,False,agm002417733
Sr3BiAs,0.122485705,0.0,False,agm002402249
Sr3BiAu,0.30470192,0.0,False,agm002606465
Sr3BiB,0.46658465,0.0,False,agm002409162
Sr3BiBr,0.49906397,0.0,False,agm002426727
Sr3BiC,0.2805483,0.0,True,agm002430916
Sr3BiCl,0.4197126,0.0,False,agm002450427
Sr3BiF,0.36661947,0.0,True,agm002470974
Sr3BiH,0.21259621,0.0,False,agm002495824
Sr3BiI,0.45377934,0.0,False,agm002606592
Sr3BiIr,0.18863432,0.0,False,agm002606657
Sr3BiMo,1.0585479,0.0,False,agm002606691
Sr3BiN,0.0,0.2582,False,agm002541635
Sr3BiO,0.11003546,0.0,False,agm002564586
Sr3BiOs,0.6276815,0.0,True,agm002606788
Sr3BiP,0.044664357,0.0,False,agm002569653
Sr3BiPb,0.39979085,0.0,True,agm002606798
Sr3BiPd,0.20090117,0.0,False,agm002606807
Sr3BiPt,0.16980371,0.0,False,agm002606847
Sr3BiRh,0.13633293,0.0,False,agm002606876
Sr3BiRu,1.0985616,0.0,True,agm002606920
Sr3BiS,0.22312455,0.0,False,agm002586801
Sr3BiSb,0.3121325,0.0,False,agm002606964
Sr3BiSe,0.30738005,0.0,False,agm002597181
Sr3BiTe,0.4830911,0.0,False,agm002607102
Sr3BiW,1.2526139,0.0,False,agm002607135
Sr3BrCl,0.72363704,0.0,True,agm002447298
Sr3BrF,0.6967124,0.0,False,agm002471573
Sr3BrN,0.36551765,0.0,False,agm002537416
Sr3BrO,0.54551524,0.0,False,agm002560580
Sr3CBr,0.47208595,0.0,False,agm002431594
Sr3CCl,0.5528183,0.0,False,agm002430362
Sr3CF,0.8480193,0.0,False,agm002429176
Sr3CI,0.41286168,0.0,False,agm002437218
Sr3CN,0.78931403,0.0,True,agm002433106
Sr3CO,0.71010065,0.0,False,agm002430720
Sr3CS,0.605363,0.0,False,agm002430806
Sr3CSe,0.48597455,0.0,False,agm002435862
Sr3CaAg,0.09044801,0.0,False,agm002442499
Sr3CaAl,0.23636973,0.0,False,agm002397923
Sr3CaAs,0.12454626,0.0,False,agm002439602
Sr3CaAu,0.059803136,0.0,False,agm002442501
Sr3CaB,0.44880942,0.0,True,agm002404665
Sr3CaBe,0.31623897,0.0,False,agm002423761
Sr3CaBi,0.23484074,0.0,False,agm002442505
Sr3CaBr,0.20586097,0.0,False,agm002439793
Sr3CaC,0.38888487,0.0,True,agm002430327
Sr3CaCd,0.18254992,0.0,False,agm002442507
Sr3CaCl,0.16298315,0.0,False,agm002447476
Sr3CaCo,0.22224212,0.0,True,agm002440017
Sr3CaCr,0.47600138,0.0,True,agm002440179
Sr3CaCu,0.07171998,0.0,False,agm002440377
Sr3CaF,0.18008524,0.0,False,agm002470467
Sr3CaFe,0.46740875,0.0,False,agm002440530
Sr3CaGa,0.16044164,0.0,False,agm002440666
Sr3CaGe,0.20476292,0.0,False,agm002440804
Sr3CaH,0.0654585,0.0,False,agm002495178
Sr3CaHf,0.7720522,0.0,True,agm002442511
Sr3CaHg,0.13644008,0.0,False,agm002442513
Sr3CaI,0.31195173,0.0,False,agm002442515
Sr3CaIn,0.24059406,0.0,False,agm002442517
Sr3CaIr,0.13122822,0.0,False,agm002442519
Sr3CaLa,0.60593903,0.0,True,agm002442521
Sr3CaMg,0.74744606,0.0,True,agm002525007
Sr3CaMn,0.37115225,0.0,True,agm002441219
Sr3CaMo,0.70589846,0.0,True,agm002442523
Sr3CaN,0.22562596,0.0,False,agm002538584
Sr3CaNb,0.73622495,0.0,False,agm002442525
Sr3CaNi,0.070309244,0.0,False,agm002441575
Sr3CaO,0.26184046,0.0,False,agm002560606
Sr3CaOs,0.40471163,0.0,False,agm002442527
Sr3CaP,0.114906214,0.0,False,agm002570125
Sr3CaPb,0.27849907,0.0,False,agm002442529
Sr3CaPd,0.0602705,0.0,False,agm002442531
Sr3CaPt,0.07529081,0.0,False,agm002442533
Sr3CaRe,0.6673909,0.0,True,agm002442535
Sr3CaRh,0.09819712,0.0,False,agm002442537
Sr3CaRu,0.24384491,0.0,False,agm002442539
Sr3CaS,0.11476184,0.0,False,agm002583642
Sr3CaSb,0.23410939,0.0,False,agm002442541
Sr3CaSc,0.5487899,0.0,True,agm002442281
Sr3CaSe,0.14112487,0.0,False,agm002442415
Sr3CaSi,0.21114714,0.0,False,agm002602010
Sr3CaSn,0.28428492,0.0,False,agm002442543
Sr3CaTa,0.856154,0.0,False,agm002442545
Sr3CaTc,0.49709547,0.0,True,agm002442547
Sr3CaTe,0.23257226,0.0,False,agm002442549
Sr3CaTi,0.6166968,0.0,True,agm002442975
Sr3CaTl,0.20864195,0.0,False,agm002442551
Sr3CaV,0.5595393,0.0,True,agm002443152
Sr3CaW,0.89798313,0.0,True,agm002442553
Sr3CaY,0.6347351,0.0,True,agm002442555
Sr3CaZn,0.12744765,0.0,False,agm002443450
Sr3CaZr,0.6749191,0.0,True,agm002442557
Sr3CdAg,0.24882066,0.0,False,agm002606430
Sr3CdAs,0.18699451,0.0,False,agm002402251
Sr3CdAu,0.19032149,0.0,False,agm002606497
Sr3CdB,0.48869845,0.0,True,agm002410548
Sr3CdBi,0.38385916,0.0,False,agm002606501
Sr3CdBr,0.37887707,0.0,False,agm002426729
Sr3CdC,0.36962572,0.0,True,agm002432235
Sr3CdCl,0.29450855,0.0,False,agm002450429
Sr3CdCo,0.30405074,0.0,False,agm002455188
Sr3CdCu,0.18961096,0.0,False,agm002464798
Sr3CdF,0.20869665,0.0,False,agm002472111
Sr3CdFe,0.55673075,0.0,True,agm002478370
Sr3CdGa,0.28639153,0.0,True,agm002482149
Sr3CdGe,0.2617234,0.0,False,agm002485635
Sr3CdH,0.103226066,0.0,False,agm002497224
Sr3CdHg,0.28438443,0.0,False,agm002606507
Sr3CdI,0.3295156,0.0,False,agm002606510
Sr3CdIn,0.37172577,0.0,False,agm002606511
Sr3CdIr,0.12134717,0.0,False,agm002606513
Sr3CdMo,0.8686434,0.0,True,agm002606693
Sr3CdN,0.046664167,0.0,False,agm002533157
Sr3CdNi,0.13668598,0.0,False,agm002555931
Sr3CdO,0.051375404,0.0,False,agm002565784
Sr3CdOs,0.5008498,0.0,False,agm002606516
Sr3CdP,0.12772891,0.0,False,agm002570561
Sr3CdPb,0.39024907,0.0,False,agm002606518
Sr3CdPd,0.13646874,0.0,False,agm002606809
Sr3CdPt,0.10663914,0.0,False,agm002606520
Sr3CdRe,0.8144949,0.0,False,agm002606522
Sr3CdRh,0.1058745,0.0,False,agm002606878
Sr3CdRu,0.326678,0.0,False,agm002606922
Sr3CdS,0.18451755,0.0,False,agm002586803
Sr3CdSb,0.34690452,0.0,False,agm002606524
Sr3CdSe,0.25959057,0.0,False,agm002597183
Sr3CdSi,0.25741804,0.0,False,agm002601520
Sr3CdSn,0.38328114,0.0,False,agm002606526
Sr3CdTc,0.61953956,0.0,False,agm002607057
Sr3CdTe,0.41715485,0.0,False,agm002606530
Sr3CdW,1.0587049,0.0,False,agm002606534
Sr3ClF,0.78335536,0.0,False,agm002468273
Sr3ClO,0.61589295,0.0,False,agm002564088
Sr3CoAg,0.38312364,0.0,False,agm002455183
Sr3CoAs,0.5613342,0.149,False,agm002453215
Sr3CoAu,0.4846602,0.0,False,agm002455185
Sr3CoB,1.174286,0.0,True,agm002409975
Sr3CoBi,0.36893058,0.0,True,agm002455187
Sr3CoBr,0.4787668,0.0,True,agm002453393
Sr3CoC,0.75260675,0.0,True,agm002427875
Sr3CoCl,0.56915736,0.0,True,agm002447713
Sr3CoCu,0.47017017,0.0,False,agm002453639
Sr3CoF,0.4797417,0.0,True,agm002466049
Sr3CoGe,0.5651279,0.0,True,agm002453892
Sr3CoH,0.42316517,0.0,True,agm002489703
Sr3CoHg,0.33593938,0.0,False,agm002455194
Sr3CoI,0.40190375,0.0,True,agm002455195
Sr3CoIr,0.84453374,0.0,False,agm002455198
Sr3CoMo,1.3741078,0.0,True,agm002455201
Sr3CoN,0.40884867,0.0,True,agm002533785
Sr3CoNi,0.61714214,0.0,True,agm002454463
Sr3CoO,0.30819872,0.0,True,agm002565296
Sr3CoOs,1.1352696,0.0,True,agm002455203
Sr3CoP,0.57646894,0.0,True,agm002569319
Sr3CoPb,0.4173944,0.0,True,agm002455205
Sr3CoPd,0.581593,0.0,True,agm002455207
Sr3CoPt,0.6423243,0.0,True,agm002455208
Sr3CoRe,1.2621285,0.0,True,agm002455210
Sr3CoRh,0.62013984,0.0,True,agm002455211
Sr3CoRu,0.91773033,0.0,True,agm002455213
Sr3CoS,0.61377126,0.0,True,agm002584072
Sr3CoSb,0.41254514,0.1192,False,agm002455215
Sr3CoSe,0.63952965,0.0,False,agm002455104
Sr3CoSi,0.6638521,0.0,True,agm002604016
Sr3CoSn,0.45560208,0.0,True,agm002455217
Sr3CoTc,1.0223418,0.0,True,agm002455221
Sr3CoTe,0.46235228,0.0,False,agm002455223
Sr3CoW,1.284857,0.0,True,agm002455226
Sr3CrAg,0.55679953,0.0,True,agm002460217
Sr3CrAs,0.51385176,0.0,True,agm002457725
Sr3CrAu,0.5072601,0.0,True,agm002460219
Sr3CrB,0.91421336,0.0,True,agm002409999
Sr3CrBi,0.7178929,0.0,True,agm002460223
Sr3CrBr,0.6894722,0.0,True,agm002457910
Sr3CrC,0.7039261,0.0,True,agm002429124
Sr3CrCd,0.6626958,0.0,True,agm002460225
Sr3CrCl,0.6009808,0.0,True,agm002447878
Sr3CrCo,0.63662964,0.0,True,agm002458135
Sr3CrCu,1.0305921,0.0,True,agm002458325
Sr3CrF,0.37733725,0.0,True,agm002468321
Sr3CrFe,0.88860816,0.0,True,agm002458478
Sr3CrGa,0.5993882,0.0,True,agm002458618
Sr3CrGe,0.587849,0.0,True,agm002458753
Sr3CrH,0.37375125,0.0,True,agm002493919
Sr3CrHg,0.60397214,0.0,True,agm002460231
Sr3CrI,0.84950066,0.0,True,agm002460233
Sr3CrIn,0.7172024,0.0,True,agm002460235
Sr3CrIr,0.50955904,0.0,True,agm002460237
Sr3CrMo,1.1996125,0.0,True,agm002460241
Sr3CrN,0.9728727,0.0,True,agm002536279
Sr3CrNi,0.4592322,0.0,True,agm002459495
Sr3CrO,0.24728638,0.0,True,agm002557222
Sr3CrOs,0.8416475,0.0,True,agm002460245
Sr3CrP,0.45250675,0.0,True,agm002570195
Sr3CrPb,0.7290626,0.0,True,agm002460247
Sr3CrPd,0.4730477,0.0,True,agm002460249
Sr3CrPt,0.46576303,0.0,True,agm002460251
Sr3CrRe,1.1481875,0.0,True,agm002460253
Sr3CrRh,0.46511197,0.0,True,agm002460255
Sr3CrRu,1.2147408,0.0,True,agm002460256
Sr3CrS,0.501915,0.0,True,agm002584240
Sr3CrSb,0.8881325,0.0,True,agm002460258
Sr3CrSe,0.57729864,0.0,True,agm002460133
Sr3CrSi,0.60573685,0.0,True,agm002604050
Sr3CrSn,1.088156,0.0,False,agm002460260
Sr3CrTc,0.94548917,0.0,True,agm002460263
Sr3CrTe,0.7371427,0.0,True,agm002460265
Sr3CrW,1.3973668,0.0,True,agm002460269
Sr3CuAg,0.25204256,0.0,False,agm002464790
Sr3CuAs,0.37435934,0.0,False,agm002462967
Sr3CuAu,0.3603873,0.0,False,agm002464791
Sr3CuB,0.6101829,0.0,True,agm002404786
Sr3CuBi,0.28855306,0.0,False,agm002464796
Sr3CuBr,0.34255508,0.0,False,agm002463161
Sr3CuC,0.4644827,0.0,True,agm002432898
Sr3CuCl,0.4347921,0.0,False,agm002448077
Sr3CuF,0.36096528,0.0,False,agm002471688
Sr3CuGe,0.4234797,0.0,False,agm002463572
Sr3CuH,0.22886364,0.0,False,agm002495290
Sr3CuHg,0.2265224,0.0,False,agm002464804
Sr3CuI,0.2572162,0.0,False,agm002464806
Sr3CuIr,0.31624687,0.0,False,agm002464809
Sr3CuMo,0.8554643,0.0,True,agm002464813
Sr3CuN,0.14773558,0.0,False,agm002533836
Sr3CuNi,0.29981977,0.0,False,agm002554482
Sr3CuO,0.15472855,0.0,False,agm002557248
Sr3CuOs,0.67846316,0.0,True,agm002464816
Sr3CuP,0.30316657,0.0,False,agm002572078
Sr3CuPb,0.27882913,0.0,False,agm002464819
Sr3CuPd,0.30880952,0.0,False,agm002464820
Sr3CuPt,0.28791568,0.0,False,agm002464822
Sr3CuRe,0.9909934,0.0,False,agm002464824
Sr3CuRh,0.284859,0.0,False,agm002464826
Sr3CuRu,0.4837994,0.0,False,agm002464828
Sr3CuS,0.3820788,0.0,False,agm002584443
Sr3CuSb,0.35544196,0.0,False,agm002464831
Sr3CuSe,0.4743687,0.0,False,agm002464704
Sr3CuSi,0.4169765,0.0,False,agm002598294
Sr3CuSn,0.32074887,0.0,False,agm002464833
Sr3CuTc,0.78766954,0.0,False,agm002464836
Sr3CuTe,0.37588412,0.0,False,agm002464839
Sr3CuW,1.1169182,0.0,True,agm002464843
Sr3FeAg,0.63414186,0.0,True,agm002478362
Sr3FeAs,0.65998125,0.0,True,agm002476263
Sr3FeAu,0.67249733,0.0,True,agm002478363
Sr3FeB,1.2090079,0.0,True,agm002408727
Sr3FeBi,0.57286835,0.0,True,agm002478368
Sr3FeBr,0.7141498,0.0,False,agm002476445
Sr3FeC,1.0257883,0.0,True,agm002429207
Sr3FeCl,0.71944034,0.0,True,agm002448239
Sr3FeCo,0.9931562,0.0,True,agm002476670
Sr3FeCu,0.6598325,0.0,True,agm002476852
Sr3FeF,0.7112108,0.0,True,agm002472840
Sr3FeGe,0.7351456,0.0,True,agm002477101
Sr3FeH,0.46379924,0.0,True,agm002492574
Sr3FeHg,0.7708492,0.0,True,agm002478373
Sr3FeI,0.6373533,0.0,False,agm002478375
Sr3FeIr,0.63409173,0.0,True,agm002478378
Sr3FeMo,1.1489884,0.0,True,agm002478383
Sr3FeN,0.4680144,0.0,True,agm002541140
Sr3FeNi,0.61436313,0.0,True,agm002477676
Sr3FeO,0.5935662,0.0,True,agm002564217
Sr3FeOs,0.9755673,0.0,True,agm002478386
Sr3FeP,0.592745,0.0,True,agm002570246
Sr3FePb,0.8742664,0.0,True,agm002478388
Sr3FePd,0.63696384,0.0,True,agm002478389
Sr3FePt,0.6292053,0.0,True,agm002478391
Sr3FeRe,1.3338765,0.0,True,agm002478393
Sr3FeRh,0.58986205,0.0,True,agm002478395
Sr3FeRu,0.77981454,0.0,True,agm002478397
Sr3FeS,0.8970967,0.0,True,agm002584605
Sr3FeSb,0.6273792,0.0,True,agm002478400
Sr3FeSe,0.743066,0.0,True,agm002478290
Sr3FeSi,0.72996926,0.0,True,agm002601171
Sr3FeSn,0.8792854,0.0,True,agm002478401
Sr3FeTc,1.1151756,0.0,True,agm002478405
Sr3FeTe,0.9126927,0.0,True,agm002478407
Sr3FeW,1.4218322,0.0,True,agm002478411
Sr3GaAg,0.34154677,0.0,False,agm002482141
Sr3GaAs,0.29671764,0.0,True,agm002480474
Sr3GaAu,0.3247405,0.0,False,agm002482142
Sr3GaB,0.58248764,0.0,True,agm002412697
Sr3GaBi,0.3717907,0.0,False,agm002482147
Sr3GaBr,0.3333856,0.0,False,agm002480669
Sr3GaC,0.4369045,0.0,True,agm002429227
Sr3GaCl,0.34089598,0.0,False,agm002448384
Sr3GaCo,0.42437676,0.0,False,agm002453769
Sr3GaCu,0.3162857,0.0,False,agm002463435
Sr3GaF,0.20532657,0.0,False,agm002471726
Sr3GaFe,0.69101614,0.0,False,agm002476982
Sr3GaGe,0.40307793,0.0,True,agm002480928
Sr3GaH,0.12579307,0.0,False,agm002495348
Sr3GaHg,0.3158926,0.0,False,agm002482155
Sr3GaI,0.24342227,0.0,False,agm002482157
Sr3GaIr,0.32093203,0.0,False,agm002482160
Sr3GaMo,0.9790253,0.0,True,agm002482164
Sr3GaN,0.09640263,0.0,True,agm002291781
Sr3GaNi,0.28224206,0.0,False,agm002554627
Sr3GaO,0.034327347,0.0,False,agm002363705
Sr3GaOs,0.6343995,0.0,True,agm002482167
